Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2003","2003","t","12912","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2004","2004","ha","1490","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2004","2004","100 g/ha","45772","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2004","2004","t","6820","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2005","2005","ha","1626","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2005","2005","100 g/ha","99453","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2005","2005","t","16171","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2006","2006","ha","2046","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2006","2006","100 g/ha","91300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2006","2006","t","18680","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2007","2007","ha","2109","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2007","2007","100 g/ha","90327","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2007","2007","t","19050","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2008","2008","ha","2269","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2008","2008","100 g/ha","94729","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2008","2008","t","21494","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2009","2009","ha","2396","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2009","2009","100 g/ha","84228","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2009","2009","t","20181","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2010","2010","ha","2484","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2010","2010","100 g/ha","77488","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2010","2010","t","19248","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2011","2011","ha","2541","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2011","2011","100 g/ha","73514","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2011","2011","t","18680","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2012","2012","ha","2603","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2012","2012","100 g/ha","92017","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2012","2012","t","23952","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2013","2013","ha","2678","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2013","2013","100 g/ha","89332","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2013","2013","t","23923","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2014","2014","ha","2712","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2014","2014","100 g/ha","80007","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2014","2014","t","21698","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2015","2015","ha","2875","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2015","2015","100 g/ha","83377","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2015","2015","t","23971","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2016","2016","ha","2979","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2016","2016","100 g/ha","85231","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2016","2016","t","25386.8","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2017","2017","ha","3013","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2017","2017","100 g/ha","89346","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2017","2017","t","26919.9","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2018","2018","ha","3129","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2018","2018","100 g/ha","91293","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2018","2018","t","28565.7","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2019","2019","ha","3286","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2019","2019","100 g/ha","89019","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2019","2019","t","29252.4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2020","2020","ha","3366","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2020","2020","100 g/ha","86089","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2020","2020","t","28977.4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2021","2021","ha","3496","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2021","2021","100 g/ha","83995","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2021","2021","t","29366.4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5312","Area harvested","01343","Apricots","2022","2022","ha","3731","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5419","Yield","01343","Apricots","2022","2022","100 g/ha","81178","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5510","Production","01343","Apricots","2022","2022","t","30284.4","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1992","1992","An","27400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1993","1993","An","24100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1994","1994","An","20100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1995","1995","An","22400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1996","1996","An","24800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1997","1997","An","28300","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1998","1998","An","31100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","1999","1999","An","32800","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2000","2000","An","35500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2001","2001","An","37700","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2002","2002","An","39100","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2003","2003","An","40200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2004","2004","An","42200","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2005","2005","An","44500","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2006","2006","An","45400","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2007","2007","An","46253","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2008","2008","An","47209","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2009","2009","An","46431","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2010","2010","An","46057","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2011","2011","An","45939","A","Official figure",""
"QCL","Crops and livestock products","031","Azerbaijan","5111","Stocks","02132","Asses","2012","2012","An","44301","A","Official figure",""
