Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2011","2011","1000 SLC","111534","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2012","2012","1000 SLC","117386","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2013","2013","1000 SLC","167746","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2014","2014","1000 SLC","141303","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2015","2015","1000 SLC","102559","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2016","2016","1000 SLC","106804","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2017","2017","1000 SLC","115539","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2018","2018","1000 SLC","102548","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2019","2019","1000 SLC","117094","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2020","2020","1000 SLC","120564","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2021","2021","1000 SLC","123355","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01341","Apples","2022","2022","1000 SLC","162281","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","1994","1994","1000 SLC","43830","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","1995","1995","1000 SLC","43952","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","1996","1996","1000 SLC","43518","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","1997","1997","1000 SLC","41581","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","1998","1998","1000 SLC","52797","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","1999","1999","1000 SLC","52578","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2000","2000","1000 SLC","59001","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2001","2001","1000 SLC","62588","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2002","2002","1000 SLC","59156","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2003","2003","1000 SLC","71000","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2004","2004","1000 SLC","63148","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2005","2005","1000 SLC","75006","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2006","2006","1000 SLC","82041","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2007","2007","1000 SLC","86021","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2008","2008","1000 SLC","94310","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2009","2009","1000 SLC","93949","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2010","2010","1000 SLC","97366","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2011","2011","1000 SLC","102611","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2012","2012","1000 SLC","107995","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2013","2013","1000 SLC","113475","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2014","2014","1000 SLC","116070","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2015","2015","1000 SLC","117943","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2016","2016","1000 SLC","116976","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2017","2017","1000 SLC","126543","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2018","2018","1000 SLC","127493","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2019","2019","1000 SLC","134658","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2020","2020","1000 SLC","138649","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2021","2021","1000 SLC","141858","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01341","Apples","2022","2022","1000 SLC","146371","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2001","2001","1000 USD","31265","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2002","2002","1000 USD","32672","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2003","2003","1000 USD","41490","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2004","2004","1000 USD","31292","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2005","2005","1000 USD","57779","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2006","2006","1000 USD","88836","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","108963","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2008","2008","1000 USD","139742","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2009","2009","1000 USD","134667","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2010","2010","1000 USD","160862","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2011","2011","1000 USD","141238","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2012","2012","1000 USD","149413","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2013","2013","1000 USD","213814","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2014","2014","1000 USD","180154","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2015","2015","1000 USD","100100","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2016","2016","1000 USD","66932","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2017","2017","1000 USD","67129","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2018","2018","1000 USD","60322","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2019","2019","1000 USD","68879","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2020","2020","1000 USD","70920","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","72562","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01341","Apples","2022","2022","1000 USD","95459","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01341","Apples","1994","1994","1000 USD","43435","E","Estimated value"
